session_id,station_id,started_at,ended_at,duration_minutes,energy_kwh,station_power_kw,session_type,price_per_kwh,cost_pln,driver_id,is_anomaly
7354ea6f6160445985c7504bc693da11,463062,2024-09-18T15:04:00+00:00,2024-09-18T17:43:00+00:00,159.0,44.641,19.4,work,0.3239,14.46,DRV_3bb5eb4c-c201,false
4e2d66456dc74ac7bd72b05096a9954f,175658,2024-01-05T09:17:00+00:00,2024-01-05T15:14:00+00:00,357.0,60.63,16.0,work,0.3064,18.57,DRV_1d157608-00a9,false
f295456e19674f06bd767e35f5c9b047,301728,2025-04-12T16:17:00+00:00,2025-04-12T16:36:00+00:00,19.0,88.848,350.0,public,0.7416,65.89,DRV_1ad84019-af7b,false
2834e4c014c843b4a911d19243bfd931,176106,2025-10-01T11:03:00+00:00,2025-10-01T15:38:00+00:00,275.0,45.615,17.7,work,0.3631,16.56,DRV_c74df841-c865,false
735435ea68944b8d80af5b3a2812859a,175599,2024-03-01T07:53:00+00:00,2024-03-01T11:54:00+00:00,241.0,60.427,21.9,work,0.2987,18.05,DRV_bfa2d81d-87a6,false
b4fb0eb949c14de7bb4206c5085b15fb,506364,2025-08-10T10:50:00+00:00,2025-08-10T16:05:00+00:00,315.0,22.239,5.8,home,0.413,9.18,DRV_b1dfca49-e3d0,false
ec856f373bc14987aff8754d1238d630,506364,2025-05-28T18:55:00+00:00,2025-05-29T00:22:00+00:00,327.0,35.978,8.3,home,0.3794,13.65,DRV_8b2033a2-2e5d,false
ef04e57dcdcc433aa9434aa096fc734d,176228,2025-02-11T15:44:00+00:00,2025-02-11T18:17:00+00:00,153.0,39.858,18.0,work,0.321,12.79,DRV_60ad21dd-d3ca,false
e88da71926244b40a5cb63a2398d1ca6,472800,2024-02-13T16:45:00+00:00,2024-02-14T00:48:00+00:00,483.0,47.283,6.6,home,0.3498,16.54,DRV_6648623d-6d8d,false
4ebfa5c3cae944a7aa79ea680f44704f,176321,2025-11-26T05:47:00+00:00,2025-11-26T09:03:00+00:00,196.0,19.469,7.0,home,0.4157,8.09,DRV_cd19a3e2-7b2d,false
1fd5a423706c4c5689e2623debd34616,478923,2025-02-09T08:40:00+00:00,2025-02-09T09:36:00+00:00,56.0,209.567,400.0,public,0.7781,163.07,DRV_7c3fba01-f9c7,false
801ef1da45b14d25b1533ae8670acc5c,194460,2024-12-22T16:10:00+00:00,2024-12-22T17:05:00+00:00,55.0,256.77,350.0,public,0.7089,182.02,DRV_33296e91-4893,false
6e996e3ee3b147fc8a3450fc9918ee46,157587,2025-10-25T14:10:00+00:00,2025-10-25T21:10:00+00:00,420.0,44.548,8.9,home,0.4171,18.58,DRV_d2b3596e-eb7f,false
f63fce413a9a4a5e976132ed069f14f1,175600,2025-10-16T14:30:00+00:00,2025-10-16T19:52:00+00:00,322.0,52.074,14.5,work,0.3631,18.91,DRV_ac689835-0986,false
ffe3fa49054f42ffb366bad4964db03f,162238,2025-08-04T06:41:00+00:00,2025-08-04T13:04:00+00:00,383.0,29.126,7.1,home,0.4251,12.38,DRV_339b1933-d85d,false
c19ad58cc35b4c8c8a4c9f7f9384ec2b,175597,2025-10-08T15:01:00+00:00,2025-10-08T21:42:00+00:00,401.0,74.637,14.9,work,0.3736,27.89,DRV_16633cb1-d1ee,false
2e76128b473544f9aa83bf007135f221,472800,2024-04-26T13:32:00+00:00,2024-04-26T18:34:00+00:00,302.0,13.683,4.2,home,0.3525,4.82,DRV_0e41cb6c-f19b,false
175ba98df8144102bde1bdfed0725b5c,460080,2025-08-28T08:53:00+00:00,2025-08-28T16:23:00+00:00,450.0,112.673,18.7,work,0.3621,40.8,DRV_0e330d21-dbca,false
db9465701ac74ec0ab8ddeb45230dfbd,194460,2024-11-03T14:07:00+00:00,2024-11-03T14:45:00+00:00,38.0,194.641,350.0,public,0.6993,136.12,DRV_a062ed3e-c3e5,false
f1f8343ea99f431889c8a43f7ed70ed7,507616,2025-10-28T17:18:00+00:00,2025-10-28T18:11:00+00:00,53.0,16.17,22.2,public,0.7145,11.55,DRV_1ad84019-af7b,false
50843242168b4625b46f78910964fbbf,472800,2024-12-04T22:59:00+00:00,2024-12-05T08:32:00+00:00,573.0,66.565,9.9,home,0.3769,25.09,DRV_ec3b891b-a2ae,false
83bc9478dd6a47b8a778043bc5c5b37a,256008,2024-02-18T21:19:00+00:00,2024-02-18T21:50:00+00:00,31.0,159.682,350.0,public,0.6334,101.14,DRV_872584ee-ff12,false
5c9d927d84b841bbb00568d20de051a6,160899,2025-01-01T17:01:00+00:00,2025-01-02T02:29:00+00:00,568.0,32.801,4.7,home,0.3943,12.93,DRV_0d279b1f-783e,false
341c64940d364dfc828ebd7071299889,162239,2025-08-25T19:41:00+00:00,2025-08-26T01:57:00+00:00,376.0,27.379,7.7,home,0.413,11.31,DRV_18cef4e4-83e1,false
b2c08394e17f49e1b028604649bc473f,161358,2025-02-25T13:58:00+00:00,2025-02-25T21:57:00+00:00,479.0,78.271,18.4,work,0.3318,25.97,DRV_534338fb-6882,false
3d42993ccc9f43349bdf0377a14923c2,176321,2025-08-30T18:13:00+00:00,2025-08-30T20:02:00+00:00,109.0,8.69,9.6,home,0.4098,3.56,DRV_3b984464-5cb1,false
17dc8eff687243f98d60593603802b70,504569,2024-02-02T09:12:00+00:00,2024-02-02T10:02:00+00:00,50.0,65.343,150.0,public,0.6834,44.66,DRV_18dec47e-0186,false
82456fb44ab7406eb77350caeec259dc,175717,2024-06-19T16:25:00+00:00,2024-06-19T17:40:00+00:00,75.0,42.103,40.0,public,0.696,29.3,DRV_0ffa9665-7f91,false
3e65260378e3454bbaf14ff07b85179a,502190,2025-04-08T23:32:00+00:00,2025-04-09T08:50:00+00:00,558.0,27.434,5.6,home,0.3997,10.97,DRV_da68f316-1046,false
821c133699704f60abff8d1530cbd755,301728,2024-12-14T09:48:00+00:00,2024-12-14T10:16:00+00:00,28.0,136.52,350.0,public,0.7069,96.5,DRV_9153c0f8-24a3,false
ca3dd859c5ce499c86b8265911df12d7,474506,2025-06-30T11:59:00+00:00,2025-06-30T16:32:00+00:00,273.0,29.815,10.7,home,0.4076,12.15,DRV_5de6fec4-3eea,false
d20f87d044654d6b81fb18b3c9a7d91f,175656,2025-12-15T08:48:00+00:00,2025-12-15T10:49:00+00:00,121.0,41.617,22.0,work,0.3682,15.32,DRV_d22ac632-685f,false
260a5962dd8147f5bd5911c6a8f1e091,176321,2025-06-15T16:17:00+00:00,2025-06-16T00:49:00+00:00,512.0,33.13,6.0,home,0.4133,13.69,DRV_0ffa9665-7f91,false
8b1e3b9dc34b4fbb8d4a75b8551ac8ea,175396,2025-01-04T14:47:00+00:00,2025-01-04T15:36:00+00:00,49.0,17.305,40.0,public,0.7056,12.21,DRV_6d8ea823-0062,false
b28f41defb144bc3b04b8590de9e3757,160959,2025-03-25T14:37:00+00:00,2025-03-25T22:04:00+00:00,447.0,35.247,8.4,home,0.3696,13.03,DRV_3cad45b1-6c08,false
0b2c782a69284e92868a152fdb23aa8c,171420,2025-11-21T17:29:00+00:00,2025-11-21T19:28:00+00:00,119.0,10.858,9.7,home,0.413,4.48,DRV_c41c60f4-7cc1,false
62d60e9361984d548fb87e6fe9d68f23,274124,2025-06-25T21:38:00+00:00,2025-06-26T06:01:00+00:00,503.0,20.466,4.3,home,0.3983,8.15,DRV_07f366fa-6f0b,false
8096271820514cef897a1e10f6febc0e,507621,2025-09-22T10:26:00+00:00,2025-09-22T11:08:00+00:00,42.0,12.04,22.2,public,0.7852,9.45,DRV_097bdd58-3aa0,false
70b7e868d85440f09fcaf0b719b17e80,478922,2024-10-14T17:37:00+00:00,2024-10-14T18:17:00+00:00,40.0,139.798,400.0,public,0.7708,107.76,DRV_19e3f2bf-375e,false
da0d4a5f148f4b74a65bb1f265c17795,161551,2025-08-16T17:44:00+00:00,2025-08-16T18:29:00+00:00,45.0,54.102,100.0,public,0.6965,37.68,DRV_ab7bca4c-214f,false
5110b492f4424e0ba1484bb3889b78d5,504572,2024-05-11T15:00:00+00:00,2024-05-11T15:49:00+00:00,49.0,129.422,200.0,public,0.6257,80.98,DRV_5c8118ab-1f0b,false
0930aef68a80468d9f547e507cea2045,306398,2025-08-20T12:36:00+00:00,2025-08-20T13:07:00+00:00,31.0,67.439,180.0,public,0.8866,59.79,DRV_0ffa9665-7f91,false
ff574e2b49914b9babc2026faf34cf65,169761,2025-11-05T16:09:00+00:00,2025-11-05T20:40:00+00:00,271.0,67.509,19.0,work,0.3596,24.27,DRV_b7a7c340-286d,false
a23d4c2fc2a746899933918cfa745761,157587,2025-11-15T14:20:00+00:00,2025-11-15T18:14:00+00:00,234.0,17.158,7.9,home,0.4141,7.11,DRV_5c8118ab-1f0b,false
e746ccb94ca94f07b1aa0f6a2a96e1e2,194179,2024-04-19T08:26:00+00:00,2024-04-19T08:26:00+00:00,0.0,0.0,133.0,public,0.6899,0.0,DRV_444c690c-81df,false
5ff595ea5bc440f18b1a269b0e5dd462,175658,2025-10-08T08:58:00+00:00,2025-10-08T13:07:00+00:00,249.0,60.82,19.3,work,0.3467,21.09,DRV_144430ea-d2e8,false
cae28e66ae8a481390e0a95b697c3923,502190,2024-04-12T22:19:00+00:00,2024-04-13T07:03:00+00:00,524.0,32.981,7.6,home,0.3583,11.82,DRV_4b405da2-a7c6,false
9ea556aa61ee4c5b9eef580f9c07a751,474506,2025-02-11T03:49:00+00:00,2025-02-11T11:43:00+00:00,474.0,65.738,10.0,home,0.3841,25.25,DRV_3156e7e7-fc4c,false
760debbb3b7043a1a4a35cf29549c931,507922,2025-07-01T14:20:00+00:00,2025-07-01T14:50:00+00:00,30.0,8.39,22.2,public,0.7882,6.61,DRV_66a7d51e-f2ae,false
cdfc6ee0e61e4e908267deb3aab612c9,469428,2025-02-15T20:13:00+00:00,2025-02-16T01:47:00+00:00,334.0,13.23,4.5,home,0.393,5.2,DRV_19e3f2bf-375e,false
711533f312e84d10a87117338beddb12,194465,2024-11-13T15:26:00+00:00,2024-11-13T16:23:00+00:00,57.0,284.363,350.0,public,0.7013,199.44,DRV_cd19a3e2-7b2d,false
627b41a1ffd64232b2ffe2944d57d880,506364,2025-07-03T19:05:00+00:00,2025-07-03T20:30:00+00:00,85.0,9.393,7.2,home,0.4088,3.84,DRV_db05fc9e-07f0,false
4b943e30b3034438be2110d04bbe4aff,307648,2025-06-16T13:49:00+00:00,2025-06-16T23:03:00+00:00,554.0,29.916,4.1,home,0.3996,11.95,DRV_413dfbd4-5b9a,false
bea29dfec73f4e1baf908e3cdd750e98,301730,2025-04-21T16:29:00+00:00,2025-04-21T16:58:00+00:00,29.0,142.611,350.0,public,0.7254,103.45,DRV_0cac4f81-b42c,false
cc8218dac69645e68944051be726be23,307835,2025-03-16T00:41:00+00:00,2025-03-16T09:55:00+00:00,554.0,74.491,9.5,home,0.4128,30.75,DRV_9153c0f8-24a3,false
9ef2b93e30ac4d7ba2f963a33810ae66,474506,2025-07-19T08:47:00+00:00,2025-07-19T18:35:00+00:00,588.0,93.126,10.3,home,0.3871,36.05,DRV_8adb05d4-ec01,false
d69d42f1ae4c44ffa8c01f05c478f6f1,169761,2024-12-25T08:24:00+00:00,2024-12-25T11:00:00+00:00,156.0,23.999,15.7,work,0.3181,7.63,DRV_28971090-112c,false
945ef2e4088a43ecb0d9c9f8c9e26074,195016,2024-03-03T13:27:00+00:00,2024-03-03T14:13:00+00:00,46.0,188.116,350.0,public,0.6727,126.55,DRV_5c8118ab-1f0b,false
bf5ae7e653a34d5a8b8c5bdce8dd5e5a,502190,2025-03-22T03:15:00+00:00,2025-03-22T12:32:00+00:00,557.0,22.367,3.7,home,0.3911,8.75,DRV_5fd902c9-a2f2,false
f8b38a8be05f48bc8a16a06cc958e75e,502190,2025-08-01T18:42:00+00:00,2025-08-01T23:58:00+00:00,316.0,22.749,5.3,home,0.4055,9.22,DRV_5c8118ab-1f0b,false
41c8ca8c2a1f455a9499da9945c45a3e,157636,2024-10-12T10:49:00+00:00,2024-10-12T11:34:00+00:00,45.0,55.493,100.0,public,0.6748,37.45,DRV_e63471c4-1ab1,false
1d7bc313cde24f1c96b60afcded255d0,504571,2024-05-12T13:34:00+00:00,2024-05-12T14:01:00+00:00,27.0,62.036,200.0,public,0.7369,45.71,DRV_1fdb2dfa-e4af,false
dc322c9739c14262b76c8edec1101266,500472,2025-11-20T08:02:00+00:00,2025-11-20T15:23:00+00:00,441.0,83.079,13.7,work,0.3587,29.8,DRV_1a6b2a8b-73ef,false
cdf974a7d88245c1b79efd7065bcc272,307648,2025-10-26T17:42:00+00:00,2025-10-27T02:22:00+00:00,520.0,64.728,8.6,home,0.424,27.45,DRV_0ffa9665-7f91,false
895ccd9943b34eb483902c5d6502d6a2,167250,2025-05-17T21:40:00+00:00,2025-05-18T03:50:00+00:00,370.0,25.414,7.3,home,0.3998,10.16,DRV_0346a9e8-52db,false
95a5bafa431d429fac1e86d8bfbf397b,474506,2025-09-13T11:20:00+00:00,2025-09-13T18:54:00+00:00,454.0,35.698,6.7,home,0.4032,14.39,DRV_cfc44b00-613b,false
3bdbc09eacc246a09bbc91f75f18e583,162239,2025-12-17T20:24:00+00:00,2025-12-17T22:19:00+00:00,115.0,5.666,5.7,home,0.4172,2.36,DRV_e893b488-b766,false
ea4e361753f8482b8fb864e4f1738856,175655,2025-04-11T10:29:00+00:00,2025-04-11T17:59:00+00:00,450.0,118.873,21.6,work,0.3379,40.17,DRV_8ea681df-1fb1,false
e8cda0cc76da4ca092e82f38a2a9d4d8,474506,2024-08-27T07:47:00+00:00,2024-08-27T15:09:00+00:00,442.0,35.175,5.6,home,0.3765,13.24,DRV_1f59180e-4433,false
f23e323d0b9b4934a3c86d301dde7969,188335,2025-05-30T09:40:00+00:00,2025-05-30T14:49:00+00:00,309.0,44.548,11.8,work,0.35,15.59,DRV_d5c24a76-d0a5,false
7421ff46637e4b01a2bae10e899ca782,185538,2025-11-21T09:31:00+00:00,2025-11-21T17:10:00+00:00,459.0,64.247,12.8,work,0.3531,22.68,DRV_ec3b891b-a2ae,false
278ed00dba0246efbe055787965befdf,175655,2025-07-08T15:48:00+00:00,2025-07-08T21:23:00+00:00,335.0,93.797,19.1,work,0.3518,33.0,DRV_bfb5c3a8-02fc,false
687a48509d9b4231bd45d8efd56ce8ea,176321,2024-01-24T05:51:00+00:00,2024-01-24T08:07:00+00:00,136.0,12.802,6.9,home,0.3659,4.68,DRV_23bea131-ef03,false
71818dcf379e4c6e9edb0d3cb0b63bcf,194334,2025-11-23T21:03:00+00:00,2025-11-23T21:20:00+00:00,17.0,12.598,50.0,public,0.8466,10.66,DRV_47f4cb5e-ed7f,false
af88bdecfb1e443b996f4dfa5cd8fe1a,194332,2025-08-23T16:04:00+00:00,2025-08-23T16:47:00+00:00,43.0,28.907,50.0,public,0.7527,21.76,DRV_872584ee-ff12,false
65ec7acd0f8045f59bd20c98a5135ea0,161310,2024-12-24T13:28:00+00:00,2024-12-24T13:51:00+00:00,23.0,10.368,50.0,public,0.593,6.15,DRV_329b1b47-a616,false
0577aea9f899424698de8ebba3b5cece,460947,2025-12-26T23:46:00+00:00,2025-12-27T03:06:00+00:00,200.0,8.878,3.8,home,0.4154,3.69,DRV_dd82c4f8-51a7,false
90882eafc9774598a03c8c25fd235def,499097,2025-07-31T06:06:00+00:00,2025-07-31T09:37:00+00:00,211.0,10.308,4.3,home,0.3976,4.1,DRV_0ffa9665-7f91,false
541c7a863ba54d2f9ea45c19d0243d72,195015,2025-10-05T17:51:00+00:00,2025-10-05T18:42:00+00:00,51.0,261.997,350.0,public,0.7827,205.06,DRV_ab5bc8e4-3bad,false
dbc080fd46fb4bf380b9d4a3989240ac,162239,2025-12-06T09:08:00+00:00,2025-12-06T12:28:00+00:00,200.0,12.631,4.8,home,0.4399,5.56,DRV_0ffa9665-7f91,false
06998731ddcf4766a93b12cd1c24220e,274124,2024-02-05T18:41:00+00:00,2024-02-05T20:32:00+00:00,111.0,10.774,9.6,home,0.3556,3.83,DRV_f1004d7e-37f4,false
52e2afd996bf40abbce915e7c9d6a63b,169761,2025-09-05T08:48:00+00:00,2025-09-05T14:39:00+00:00,351.0,55.038,11.6,work,0.3452,19.0,DRV_7a47c9d5-2d8f,false
79eb4168104546e5bee3eb791d181ee9,161416,2024-12-13T15:02:00+00:00,2024-12-13T18:16:00+00:00,194.0,30.993,15.1,work,0.3212,9.96,DRV_408557fb-a734,false
80fb929673b6409b9beaf6ac97fa7f04,301730,2025-10-30T12:50:00+00:00,2025-10-30T13:37:00+00:00,47.0,176.648,350.0,public,0.7652,135.17,DRV_1e5ac7d9-66bf,false
ddf275ebe8a3434188819065ba2c98ce,274124,2025-11-04T19:50:00+00:00,2025-11-05T00:59:00+00:00,309.0,45.235,9.8,home,0.407,18.41,DRV_18cef4e4-83e1,false
0f9240e107f94d05b6ca6b8ba4b1f991,301731,2025-10-07T19:08:00+00:00,2025-10-07T19:42:00+00:00,34.0,106.703,350.0,public,0.7935,84.67,DRV_28df56fb-2261,false
12d0498d718d4d05a8e22743b65feea9,307648,2025-09-08T00:12:00+00:00,2025-09-08T08:13:00+00:00,481.0,23.009,5.2,home,0.4099,9.43,DRV_097bdd58-3aa0,false
466772ce204e478c90d08d1125f934bf,161416,2025-09-17T17:51:00+00:00,2025-09-18T01:43:00+00:00,472.0,114.223,21.9,work,0.3604,41.16,DRV_b7c12423-ac22,false
fe9fecaa61824347933f5a72b64fa54a,189690,2024-10-10T12:57:00+00:00,2024-10-10T16:13:00+00:00,196.0,47.804,21.8,work,0.3263,15.6,DRV_59e2d43a-6391,false
1963c26d6e214b099afd4015816bcb9f,469428,2024-12-28T20:29:00+00:00,2024-12-29T04:11:00+00:00,462.0,34.082,5.4,home,0.3865,13.17,DRV_857e4e49-d676,false
c4dabddbe0b14abaa6a27967a79b44b6,459865,2024-04-17T17:07:00+00:00,2024-04-17T20:14:00+00:00,187.0,8.759,3.8,home,0.364,3.19,DRV_19e3f2bf-375e,false
3a7e8e14e3594ee1b3991a476e191042,176321,2025-10-08T21:16:00+00:00,2025-10-09T01:37:00+00:00,261.0,16.658,5.5,home,0.4197,6.99,DRV_c41c60f4-7cc1,false
18578bafbac742b9aa7e4c3666132e69,460199,2025-06-06T18:20:00+00:00,2025-06-06T19:15:00+00:00,55.0,41.618,60.0,public,0.6955,28.95,DRV_da475f33-2a5a,false
2713582cf41e43ac9fd231094140752c,176228,2025-05-13T10:37:00+00:00,2025-05-13T18:06:00+00:00,449.0,75.533,19.7,work,0.3385,25.56,DRV_88ebb516-d563,false
17dded8115da405c94ef00aa175a81ec,301728,2024-08-30T16:43:00+00:00,2024-08-30T17:03:00+00:00,20.0,87.243,350.0,public,0.727,63.42,DRV_60dcffa8-3d5f,false
8e6e5003214f4f128fd01cbd5f65c8ce,194466,2025-05-14T22:36:00+00:00,2025-05-14T22:36:00+00:00,0.0,0.0,350.0,public,0.7138,0.0,DRV_d91e7482-291a,false
aa53c19cdfa44b9f9a856750692ac139,307729,2025-01-27T15:53:00+00:00,2025-01-27T23:27:00+00:00,454.0,120.769,19.4,work,0.3344,40.39,DRV_23563921-ce73,false
f7e8f8e50d2b41efb8976ec5ea74bb18,157645,2025-12-28T20:00:00+00:00,2025-12-28T20:20:00+00:00,20.0,16.099,100.0,public,0.8727,14.05,DRV_424e0e06-1423,false
36760ce581e549f693f277cc1a85910d,506364,2025-10-26T20:23:00+00:00,2025-10-27T03:00:00+00:00,397.0,31.063,7.9,home,0.4118,12.79,DRV_987d7509-8e21,false
d86a646059a1420e9bb43332d8e7012f,157550,2025-03-14T12:17:00+00:00,2025-03-14T18:36:00+00:00,379.0,0.0,7.7,home,0.3835,0.0,DRV_faf430ad-52ec,false
cea60f4c39e54ff092f837d447503f1d,507613,2025-09-26T18:45:00+00:00,2025-09-26T19:43:00+00:00,58.0,18.871,22.2,public,0.7737,14.6,DRV_855fcb25-de4d,false
9d1323639f294a8b91846c39c4767556,504567,2024-06-06T16:40:00+00:00,2024-06-06T17:13:00+00:00,33.0,144.438,400.0,public,0.6623,95.67,DRV_3f917d1e-44ca,false
d4578ad9a8674096add877c89be71737,499097,2024-04-03T00:53:00+00:00,2024-04-03T02:34:00+00:00,101.0,16.287,10.5,home,0.3635,5.92,DRV_527f04ab-8f85,false
4f199ec0c32d4526b3e4110a45f50c52,210127,2025-05-26T09:18:00+00:00,2025-05-26T15:41:00+00:00,383.0,102.11,20.3,work,0.3451,35.24,DRV_a31ebfa0-52e4,false
90fa6b5724ac41309eaf528d2e709838,175655,2025-08-04T09:51:00+00:00,2025-08-04T12:51:00+00:00,180.0,48.324,19.9,work,0.357,17.25,DRV_f3c459be-7f2f,false
07d924cef8c84faea2178f84bdb025ff,504501,2024-02-18T17:32:00+00:00,2024-02-18T18:07:00+00:00,35.0,202.289,400.0,public,0.6736,136.27,DRV_ac4ee2cc-0e37,false
5744f59674224167ab7a2460604e46cb,175658,2024-07-12T15:09:00+00:00,2024-07-12T21:29:00+00:00,380.0,44.217,12.3,work,0.3062,13.54,DRV_5fbefcce-7439,false
914dcfaef10043a786deb2f0530ac1c7,157587,2025-03-22T21:49:00+00:00,2025-03-23T00:08:00+00:00,139.0,11.816,9.7,home,0.3865,4.57,DRV_741c807a-28aa,false
9e2aa4acc12245b3a84c03d227d415b6,157550,2024-02-26T01:14:00+00:00,2024-02-26T07:17:00+00:00,363.0,29.396,6.9,home,0.3653,10.74,DRV_1ddd5832-d8e0,false
45ee432d6a074213b129cec79b69554d,157550,2025-01-08T01:45:00+00:00,2025-01-08T03:03:00+00:00,78.0,5.405,8.1,home,0.3845,2.08,DRV_1a6b2a8b-73ef,false
4882d73c1c6345abae0ed1e8585d3f86,169762,2025-02-13T09:32:00+00:00,2025-02-13T15:47:00+00:00,375.0,50.069,11.6,work,0.3272,16.38,DRV_896edba4-d626,false
0ba078e84ef442c1aac9331686e52753,157636,2025-11-25T16:30:00+00:00,2025-11-25T17:03:00+00:00,33.0,31.669,100.0,public,0.8273,26.2,DRV_1ad84019-af7b,false
bf3c51407f54451181fa964e1eb74b56,176106,2024-10-24T15:32:00+00:00,2024-10-24T20:39:00+00:00,307.0,86.64,18.9,work,0.3283,28.45,DRV_fff37777-95af,false
8011316b3ae84926b423ccde88575117,160899,2024-06-09T21:58:00+00:00,2024-06-10T07:25:00+00:00,567.0,28.388,4.3,home,0.3639,10.33,DRV_46946d26-a3b8,false
dc9c96de65a644c292738a235aaab32f,171420,2024-01-07T05:35:00+00:00,2024-01-07T08:37:00+00:00,182.0,25.729,10.8,home,0.3527,9.07,DRV_7ecb1685-ae41,false
dcb33df313ee4dc6abd14d2c75b27455,157640,2024-04-24T17:02:00+00:00,2024-04-24T17:31:00+00:00,29.0,17.498,50.0,public,0.7103,12.43,DRV_d19ece5e-8ed9,false
6aedfdc7a3e04309b5a1b94967884209,301732,2025-08-21T15:57:00+00:00,2025-08-21T16:52:00+00:00,55.0,271.33,350.0,public,0.7264,197.09,DRV_2bac85de-a29c,false
cd2372c22bff417b932401fcf758dce2,463059,2025-01-21T22:16:00+00:00,2025-01-22T02:43:00+00:00,267.0,38.667,10.1,home,0.3824,14.79,DRV_0ffa9665-7f91,false
168fae125ca240c9ab7607c9b08a4895,459865,2024-07-11T20:28:00+00:00,2024-07-12T04:17:00+00:00,469.0,42.057,6.7,home,0.3786,15.92,DRV_4d52e928-7903,false
862268d16683410796c044d06f887f28,480696,2025-12-02T13:49:00+00:00,2025-12-02T17:34:00+00:00,225.0,47.788,20.6,work,0.3593,17.17,DRV_640bdbb5-7420,false
82af085c138d494cab0abeddc77444cb,160959,2025-09-13T20:05:00+00:00,2025-09-14T00:27:00+00:00,262.0,24.487,9.1,home,0.4161,10.19,DRV_158e57b0-aa32,false
5970a859c6b644ada7ea8d5a31a3ac4d,478922,2024-04-17T12:13:00+00:00,2024-04-17T13:01:00+00:00,48.0,196.829,400.0,public,0.695,136.79,DRV_d1d0d142-596a,false
328067a14187422ba57d5e521a5165ca,472800,2024-09-18T20:52:00+00:00,2024-09-19T00:45:00+00:00,233.0,23.962,9.9,home,0.3769,9.03,DRV_29ae7d55-d1fc,false
2d5972c6134a4a2fa7cf705cc257cf73,499097,2025-10-19T20:07:00+00:00,2025-10-19T21:15:00+00:00,68.0,8.947,9.6,home,0.41,3.67,DRV_6a6b8738-69e0,false
ec955f87ae5e4365b2eb74749458054e,507609,2025-07-09T18:31:00+00:00,2025-07-09T19:52:00+00:00,81.0,21.274,22.2,public,0.7428,15.8,DRV_3b4c86e8-c090,false
dd3f487e52bd46619fe0a8c7fc8d5b93,474506,2025-12-07T07:11:00+00:00,2025-12-07T08:28:00+00:00,77.0,4.583,4.6,home,0.4365,2.0,DRV_2717fc65-1695,false
71348c2a780b4657917b355b70944bdb,157587,2024-03-10T21:21:00+00:00,2024-03-10T23:53:00+00:00,152.0,11.315,8.0,home,0.3649,4.13,DRV_1f59180e-4433,false
81e0d4895a1842a38e614bcd97674900,307648,2025-09-06T04:47:00+00:00,2025-09-06T06:01:00+00:00,74.0,10.233,9.8,home,0.42,4.3,DRV_a3d85c62-4a8c,false
d4ea120a5e6546548e9058b609a0a0f6,157587,2024-03-10T20:57:00+00:00,2024-03-11T06:22:00+00:00,565.0,58.122,7.0,home,0.3468,20.16,DRV_0ffa9665-7f91,false
9d713084171d4bf99af481a7fa34d2e8,176321,2024-11-10T22:34:00+00:00,2024-11-11T07:31:00+00:00,537.0,52.684,7.9,home,0.3722,19.61,DRV_8e26fd78-e1f3,false
cab4923bf44843858de7ad6c949077c2,307835,2025-08-21T00:21:00+00:00,2025-08-21T09:57:00+00:00,576.0,73.867,8.7,home,0.4113,30.38,DRV_4e873077-ec75,false
79c2d2e49ae14991924f93ff30307633,463059,2025-07-23T19:04:00+00:00,2025-07-24T04:23:00+00:00,559.0,42.5,5.6,home,0.4195,17.83,DRV_9de8c388-9613,false
e62d2d06cf9b45589a7f195b73557b9d,460947,2024-01-03T19:24:00+00:00,2024-01-04T04:27:00+00:00,543.0,48.548,10.0,home,0.3506,17.02,DRV_b67796ee-2076,false
7010ed13b526422dbf6c21f70a0537f0,175656,2024-07-13T15:48:00+00:00,2024-07-13T20:03:00+00:00,255.0,67.187,17.6,work,0.3031,20.37,DRV_5d73bd23-2aba,false
68a51c68632d4b5e886bb6bfeafde7d9,312711,2025-09-09T08:45:00+00:00,2025-09-09T15:28:00+00:00,403.0,67.176,17.1,work,0.3545,23.81,DRV_cfc44b00-613b,false
a5b5cdc2a181485e8a0ac6ac0d67d38e,460947,2024-04-28T22:21:00+00:00,2024-04-29T04:54:00+00:00,393.0,28.739,7.2,home,0.3717,10.68,DRV_a03aa09e-4160,false
48bddb3e62f54f2badaa44ca8ed6ad5e,463059,2024-11-03T23:10:00+00:00,2024-11-04T06:40:00+00:00,450.0,61.366,8.7,home,0.376,23.07,DRV_7b37666a-6e7b,false
98549f22210249c9a4575bc4a981b098,175659,2024-06-25T14:32:00+00:00,2024-06-25T19:26:00+00:00,294.0,49.257,19.0,work,0.3082,15.18,DRV_0ffa9665-7f91,false
caaa5bbea4bb4962a06e0e1c8f158449,504501,2024-04-14T13:49:00+00:00,2024-04-14T14:37:00+00:00,48.0,244.052,400.0,public,0.6891,168.18,DRV_3cad45b1-6c08,false
bd20563bf27545f39436a7a8b3ecb951,469607,2025-10-11T16:33:00+00:00,2025-10-11T17:53:00+00:00,80.0,25.486,22.2,public,0.7494,19.1,DRV_c1266069-3333,false
36d55494f37f450dae25b5ee4f11d8dc,474506,2024-02-25T01:32:00+00:00,2024-02-25T05:32:00+00:00,240.0,30.882,8.3,home,0.3552,10.97,DRV_d4b006d4-5781,false
